,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
3,286,36,3,6,True,2022-08-27T14:00:00Z,9,0,4,90,0,0,1,0,0,0,0,0,0,0,0,26,17.8,2.6,0.0,2.0,45,7997,44203,14929,6932
4,286,48,15,2,True,2022-08-31T19:00:00Z,2,1,5,90,0,0,0,1,0,0,0,0,0,0,0,13,9.8,2.2,11.0,2.3,45,7726,55644,13595,5869
5,286,55,8,9,False,2022-09-03T11:30:00Z,0,0,6,90,0,0,1,0,0,0,0,0,0,0,3,34,29.4,11.3,0.0,4.1,45,4808,64759,13241,8433
0,287,4,9,0,False,2022-08-06T11:30:00Z,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,8632,0,0
1,287,16,7,0,True,2022-08-15T19:00:00Z,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-1690,8076,1163,2853
2,287,27,14,0,False,2022-08-22T19:00:00Z,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,2286,12931,5340,3054
3,287,36,3,0,True,2022-08-27T14:00:00Z,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-3762,9365,892,4654
4,287,48,15,0,True,2022-08-31T19:00:00Z,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-2492,7018,26,2518
5,287,55,8,0,False,2022-09-03T11:30:00Z,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-1210,5926,71,1281
0,288,4,9,0,False,2022-08-06T11:30:00Z,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90,0,55789,0,0
1,288,16,7,0,True,2022-08-15T19:00:00Z,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90,-17552,39445,431,17983
2,288,27,14,0,False,2022-08-22T19:00:00Z,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,89,-7033,34014,1949,8982
3,288,36,3,0,True,2022-08-27T14:00:00Z,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,89,-3829,31172,848,4677
4,288,48,15,0,True,2022-08-31T19:00:00Z,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,89,-2420,29251,367,2787
5,288,55,8,1,False,2022-09-03T11:30:00Z,0,0,6,10,0,0,0,0,0,0,0,0,0,0,0,-1,1.2,20.5,12.0,3.4,89,-2049,27647,613,2662
0,289,4,9,0,False,2022-08-06T11:30:00Z,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,20766,0,0
1,289,16,7,0,True,2022-08-15T19:00:00Z,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-1858,19636,367,2225
2,289,27,14,0,False,2022-08-22T19:00:00Z,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-1126,18836,384,1510
3,289,36,3,0,True,2022-08-27T14:00:00Z,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-821,18305,230,1051
4,289,48,15,0,True,2022-08-31T19:00:00Z,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-850,17555,140,990
5,289,55,8,0,False,2022-09-03T11:30:00Z,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-783,16870,216,999
0,290,4,9,0,False,2022-08-06T11:30:00Z,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,57031,0,0
1,290,16,7,0,True,2022-08-15T19:00:00Z,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-21617,36583,603,22220
2,290,27,14,0,False,2022-08-22T19:00:00Z,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-8906,29352,668,9574
3,290,36,3,0,True,2022-08-27T14:00:00Z,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-4959,25354,381,5340
4,290,48,15,0,True,2022-08-31T19:00:00Z,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-2685,23121,156,2841
5,290,55,8,0,False,2022-09-03T11:30:00Z,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-2189,21325,216,2405
0,291,4,9,0,False,2022-08-06T11:30:00Z,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,1092,0,0
1,291,16,7,0,True,2022-08-15T19:00:00Z,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-310,836,13,323
2,291,27,14,0,False,2022-08-22T19:00:00Z,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-135,730,47,182
3,291,36,3,0,True,2022-08-27T14:00:00Z,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-90,671,15,105
4,291,48,15,0,True,2022-08-31T19:00:00Z,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-39,652,22,61
5,291,55,8,0,False,2022-09-03T11:30:00Z,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,174,1079,267,93
0,292,4,9,0,False,2022-08-06T11:30:00Z,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,10567,0,0
1,292,16,7,0,True,2022-08-15T19:00:00Z,1,1,2,27,0,0,0,0,0,0,0,1,0,0,0,3,3.4,2.1,18.0,2.4,45,-2858,7926,80,2938
2,292,27,14,1,False,2022-08-22T19:00:00Z,2,1,3,5,0,0,0,0,0,0,0,0,0,0,0,5,3.2,0.6,0.0,0.4,45,-459,8417,665,1124
3,292,36,3,7,True,2022-08-27T14:00:00Z,9,0,4,21,0,2,0,0,0,0,0,0,0,0,0,23,34.2,25.6,2.0,6.2,45,5,9642,1060,1055
4,292,48,15,1,True,2022-08-31T19:00:00Z,2,1,5,19,0,0,0,0,0,0,0,0,0,0,0,5,4.6,23.3,2.0,3.0,45,2037,13316,3228,1191
5,292,55,8,1,False,2022-09-03T11:30:00Z,0,0,6,58,0,0,0,0,0,0,0,0,0,0,0,11,14.2,31.3,16.0,6.2,45,568,14971,2546,1978
0,293,4,9,2,False,2022-08-06T11:30:00Z,2,2,1,77,0,0,0,2,0,0,0,0,0,0,0,1,0.0,3.4,24.0,2.5,80,0,1688654,0,0
1,293,16,7,9,True,2022-08-15T19:00:00Z,1,1,2,90,1,0,0,1,0,0,0,1,0,0,3,31,54.8,15.9,42.0,11.3,80,-84739,1743693,84791,169530
2,293,27,14,2,False,2022-08-22T19:00:00Z,2,1,3,90,0,0,0,2,0,0,0,0,0,0,0,-4,2.8,4.3,47.0,5.4,80,188810,2044299,334802,145992
3,293,36,3,14,True,2022-08-27T14:00:00Z,9,0,4,90,2,0,1,0,0,0,0,0,0,0,1,52,76.0,24.5,56.0,15.7,80,-7358,2088008,208449,215807
4,293,48,15,2,True,2022-08-31T19:00:00Z,2,1,5,90,0,0,0,1,0,0,0,0,0,0,0,2,5.0,4.7,68.0,7.8,81,647336,2852321,703861,56525
5,293,55,8,3,False,2022-09-03T11:30:00Z,0,0,6,90,0,0,1,0,0,0,0,0,0,0,0,4,3.8,22.8,30.0,5.7,82,233843,3133731,399012,165169
0,294,4,9,1,False,2022-08-06T11:30:00Z,2,2,1,39,0,0,0,1,0,0,0,0,0,0,0,3,4.0,13.1,4.0,2.1,50,0,11317,0,0
1,294,16,7,4,True,2022-08-15T19:00:00Z,1,1,2,78,0,0,0,1,0,0,0,0,0,0,2,25,20.6,27.4,59.0,10.7,50,2427,17429,4672,2245
2,294,27,14,2,False,2022-08-22T19:00:00Z,2,1,3,90,0,0,0,2,0,0,0,0,0,0,0,7,3.8,26.2,34.0,6.4,50,13987,36400,21118,7131
3,294,36,3,6,True,2022-08-27T14:00:00Z,9,0,4,45,1,0,0,0,0,0,0,0,0,0,0,32,39.8,17.8,13.0,7.1,50,3675,42458,12544,8869
4,294,48,15,2,True,2022-08-31T19:00:00Z,2,1,5,90,0,0,0,1,0,0,0,0,0,0,0,12,13.8,18.7,25.0,5.8,50,35336,84826,45236,9900
5,294,55,8,3,False,2022-09-03T11:30:00Z,0,0,6,79,0,0,1,0,0,0,0,0,0,0,0,7,7.0,2.5,17.0,2.7,50,44416,137171,61404,16988
0,296,4,9,1,False,2022-08-06T11:30:00Z,2,2,1,12,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.3,4.0,0.2,55,0,21632,0,0
1,296,16,7,1,True,2022-08-15T19:00:00Z,1,1,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6,5.0,0.4,55,-2293,23607,2215,4508
2,296,27,14,4,False,2022-08-22T19:00:00Z,2,1,3,17,0,1,0,0,0,0,0,0,0,0,0,12,4.8,1.2,39.0,4.5,55,-2159,23232,2780,4939
3,296,36,3,6,True,2022-08-27T14:00:00Z,9,0,4,45,1,0,0,0,0,0,0,0,0,0,0,23,37.4,2.8,23.0,6.3,54,408,25414,4658,4250
4,296,48,15,6,True,2022-08-31T19:00:00Z,2,1,5,19,1,0,0,0,0,0,0,0,0,0,0,25,33.8,4.8,39.0,7.8,54,3097,30663,6715,3618
5,296,55,8,1,False,2022-09-03T11:30:00Z,0,0,6,45,0,0,0,0,0,0,0,0,0,0,0,4,2.2,2.8,0.0,0.5,54,39668,78132,47335,7667
0,297,4,9,9,False,2022-08-06T11:30:00Z,2,2,1,39,1,1,0,1,0,0,0,0,0,0,1,31,53.2,20.6,112.0,18.6,90,0,1572141,0,0
1,297,16,7,-2,True,2022-08-15T19:00:00Z,1,1,2,56,0,0,0,1,0,0,0,0,1,0,0,-15,0.0,1.1,44.0,3.5,91,251913,2233745,328473,76560
2,297,27,14,0,False,2022-08-22T19:00:00Z,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90,-1211928,994216,77679,1289607
3,297,36,3,0,True,2022-08-27T14:00:00Z,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,89,-309331,735464,8504,317835
4,297,48,15,0,True,2022-08-31T19:00:00Z,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,89,-95860,650693,12644,108504
5,297,55,8,2,False,2022-09-03T11:30:00Z,0,0,6,79,0,0,1,0,0,0,0,0,0,0,0,2,4.2,21.3,71.0,9.7,89,91719,772463,157456,65737
0,298,4,9,0,False,2022-08-06T11:30:00Z,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,19927,0,0
1,298,16,7,0,True,2022-08-15T19:00:00Z,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-1231,23110,1374,2605
2,298,27,14,0,False,2022-08-22T19:00:00Z,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-3064,21405,1147,4211
3,298,36,3,0,True,2022-08-27T14:00:00Z,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-3651,17883,153,3804
4,298,48,15,0,True,2022-08-31T19:00:00Z,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-1185,17301,1023,2208
5,298,55,8,0,False,2022-09-03T11:30:00Z,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-483,17075,1427,1910
0,497,4,9,0,False,2022-08-06T11:30:00Z,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,62020,0,0
1,497,16,7,0,True,2022-08-15T19:00:00Z,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-2068,70411,3793,5861
2,497,27,14,0,False,2022-08-22T19:00:00Z,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-1784,73067,4253,6037
3,497,36,3,0,True,2022-08-27T14:00:00Z,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-1883,73858,2764,4647
4,497,48,15,0,True,2022-08-31T19:00:00Z,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-3642,71159,1341,4983
5,497,55,8,0,False,2022-09-03T11:30:00Z,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-2911,69340,1878,4789
0,498,4,9,0,False,2022-08-06T11:30:00Z,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,1280,0,0
1,498,16,7,0,True,2022-08-15T19:00:00Z,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-246,1014,0,246
2,498,27,14,0,False,2022-08-22T19:00:00Z,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-129,903,0,129
3,498,36,3,0,True,2022-08-27T14:00:00Z,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-76,832,0,76
4,498,48,15,0,True,2022-08-31T19:00:00Z,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-54,781,0,54
5,498,55,8,0,False,2022-09-03T11:30:00Z,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-45,733,0,45
0,499,4,9,0,False,2022-08-06T11:30:00Z,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,1014,0,0
1,499,16,7,0,True,2022-08-15T19:00:00Z,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-228,779,0,228
2,499,27,14,0,False,2022-08-22T19:00:00Z,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-99,686,0,99
3,499,36,3,0,True,2022-08-27T14:00:00Z,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-59,630,0,59
4,499,48,15,0,True,2022-08-31T19:00:00Z,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-28,604,0,28
5,499,55,8,0,False,2022-09-03T11:30:00Z,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-24,582,0,24
0,500,4,9,0,False,2022-08-06T11:30:00Z,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,19524,0,0
1,500,16,7,0,True,2022-08-15T19:00:00Z,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-896,25245,2379,3275
2,500,27,14,0,False,2022-08-22T19:00:00Z,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-45,29008,3545,3590
3,500,36,3,0,True,2022-08-27T14:00:00Z,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-248,31453,3365,3613
4,500,48,15,0,True,2022-08-31T19:00:00Z,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-2027,30652,1312,3339
5,500,55,8,0,False,2022-09-03T11:30:00Z,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-6154,24515,87,6241
0,501,4,9,0,False,2022-08-06T11:30:00Z,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,19157,0,0
1,501,16,7,2,True,2022-08-15T19:00:00Z,1,1,2,62,0,0,0,1,0,0,0,0,0,0,0,14,15.0,1.4,18.0,3.4,40,-1038,23010,1694,2732
2,501,27,14,0,False,2022-08-22T19:00:00Z,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,11808,43288,18654,6846
3,501,36,3,0,True,2022-08-27T14:00:00Z,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,2188,48328,9908,7720
4,501,48,15,0,True,2022-08-31T19:00:00Z,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-3787,45851,3164,6951
5,501,55,8,0,False,2022-09-03T11:30:00Z,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-2386,45415,3196,5582
0,563,4,9,0,False,2022-08-06T11:30:00Z,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0
1,563,16,7,0,True,2022-08-15T19:00:00Z,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,460,2381,572,112
2,563,27,14,0,False,2022-08-22T19:00:00Z,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,322,4348,889,567
3,563,36,3,0,True,2022-08-27T14:00:00Z,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-132,5463,623,755
4,563,48,15,0,True,2022-08-31T19:00:00Z,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-276,6076,463,739
5,563,55,8,0,False,2022-09-03T11:30:00Z,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-103,7004,621,724
0,564,4,9,0,False,2022-08-06T11:30:00Z,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0,0,0
1,564,16,7,0,True,2022-08-15T19:00:00Z,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,64,355,107,43
2,564,27,14,0,False,2022-08-22T19:00:00Z,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,103,663,223,120
3,564,36,3,1,True,2022-08-27T14:00:00Z,9,0,4,20,0,0,0,0,0,0,0,0,0,0,0,6,3.8,1.6,0.0,0.5,45,-65,722,84,149
4,564,48,15,0,True,2022-08-31T19:00:00Z,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-9,795,96,105
5,564,55,8,0,False,2022-09-03T11:30:00Z,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-24,897,89,113
0,584,16,7,0,True,2022-08-15T19:00:00Z,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0,0,0
1,584,27,14,0,False,2022-08-22T19:00:00Z,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,80,238,110,30
2,584,36,3,1,True,2022-08-27T14:00:00Z,9,0,4,7,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.3,2.0,0.2,45,27,445,104,77
3,584,48,15,0,True,2022-08-31T19:00:00Z,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,14,588,107,93
4,584,55,8,0,False,2022-09-03T11:30:00Z,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-3,723,122,125
0,592,27,14,0,False,2022-08-22T19:00:00Z,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0
1,592,36,3,0,True,2022-08-27T14:00:00Z,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,77,339,108,31
2,592,48,15,0,True,2022-08-31T19:00:00Z,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,7,669,90,83
3,592,55,8,0,False,2022-09-03T11:30:00Z,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,8,1041,124,116
0,620,55,8,0,False,2022-09-03T11:30:00Z,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,1728,2109,2217,489
0,299,10,19,6,False,2022-08-07T15:30:00Z,0,2,1,90,0,0,1,0,0,0,0,0,0,0,0,24,6.6,7.7,0.0,1.4,50,0,733920,0,0
1,299,17,3,6,True,2022-08-13T14:00:00Z,4,0,2,81,0,0,1,0,0,0,0,0,0,0,0,25,11.0,18.2,0.0,2.9,50,136743,1010716,189051,52308
2,299,28,15,1,False,2022-08-21T15:30:00Z,3,3,3,90,0,0,0,3,0,0,0,0,0,0,0,11,8.6,1.9,0.0,1.1,51,158507,1227445,273138,114631
3,299,37,7,1,True,2022-08-27T14:00:00Z,4,2,4,90,0,0,0,2,0,0,0,0,0,0,0,15,13.0,20.4,0.0,3.3,51,-6799,1257914,125686,132485
4,299,49,16,6,True,2022-08-31T18:30:00Z,6,0,5,90,0,0,1,0,0,0,0,0,0,0,0,30,20.4,4.3,2.0,2.7,51,-10765,1272702,123092,133857
5,299,51,2,2,False,2022-09-03T16:30:00Z,1,1,6,79,0,0,0,1,0,0,0,0,0,0,0,9,9.8,13.3,4.0,2.7,51,6865,1304096,121217,114352
0,300,10,19,3,False,2022-08-07T15:30:00Z,0,2,1,77,0,0,1,0,0,0,0,0,0,0,0,11,3.8,26.4,21.0,5.1,75,0,75393,0,0
1,300,17,3,10,True,2022-08-13T14:00:00Z,4,0,2,64,1,0,1,0,0,0,0,0,0,0,2,36,41.6,34.2,26.0,10.2,75,9523,117603,20981,11458
2,300,28,15,8,False,2022-08-21T15:30:00Z,3,3,3,90,1,0,0,3,0,0,0,0,0,0,1,35,50.4,50.4,69.0,17.0,75,120509,272242,150217,29708
3,300,37,7,4,True,2022-08-27T14:00:00Z,4,2,4,29,0,1,0,0,0,0,0,0,0,0,0,15,20.2,13.2,17.0,5.0,76,165820,479480,209211,43391
4,300,49,16,3,True,2022-08-31T18:30:00Z,6,0,5,90,0,0,1,0,0,0,0,0,0,0,0,17,19.8,60.1,2.0,8.2,76,66350,564533,133075,66725
5,300,51,2,2,False,2022-09-03T16:30:00Z,1,1,6,90,0,0,0,1,0,0,0,0,0,0,0,10,11.4,24.8,10.0,4.6,76,-29731,546871,63984,93715
0,301,10,19,6,False,2022-08-07T15:30:00Z,0,2,1,87,0,1,1,0,0,0,0,0,0,0,0,24,24.4,43.0,20.0,8.7,120,0,1151254,0,0
1,301,17,3,14,True,2022-08-13T14:00:00Z,4,0,2,90,1,1,1,0,0,0,0,0,0,0,3,46,68.6,78.5,45.0,19.2,120,64431,1463650,132311,67880
2,301,28,15,5,False,2022-08-21T15:30:00Z,3,3,3,90,0,1,0,3,0,0,0,0,0,0,0,25,38.2,70.4,27.0,13.6,121,407691,2104831,481367,73676
3,301,37,7,2,True,2022-08-27T14:00:00Z,4,2,4,88,0,0,0,2,0,0,0,0,0,0,0,12,15.8,43.5,30.0,8.9,122,276871,2522376,361418,84547
4,301,49,16,1,True,2022-08-31T18:30:00Z,6,0,5,21,0,0,0,0,0,0,0,0,0,0,0,2,14.2,13.8,17.0,4.5,122,56993,2650570,244366,187373
5,301,51,2,7,False,2022-09-03T16:30:00Z,1,1,6,90,0,1,0,1,0,0,0,0,0,0,2,23,25.2,65.2,20.0,11.0,122,-280828,2412531,89672,370500
0,302,10,19,0,False,2022-08-07T15:30:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,238382,0,0
1,302,17,3,1,True,2022-08-13T14:00:00Z,4,0,2,26,0,0,0,0,0,0,0,0,0,0,0,3,2.8,0.3,0.0,0.3,55,-35318,226853,5273,40591
2,302,28,15,0,False,2022-08-21T15:30:00Z,3,3,3,90,0,0,0,3,0,0,0,1,0,0,0,10,5.6,1.9,0.0,0.8,54,-31282,203136,3385,34667
3,302,37,7,3,True,2022-08-27T14:00:00Z,4,2,4,90,0,1,0,2,1,0,0,0,0,0,1,26,29.8,16.1,4.0,5.0,54,-14029,197402,8197,22226
4,302,49,16,10,True,2022-08-31T18:30:00Z,6,0,5,74,0,1,1,0,0,0,0,0,0,0,1,40,32.2,12.2,2.0,4.6,54,-1670,201838,12532,14202
5,302,51,2,2,False,2022-09-03T16:30:00Z,1,1,6,90,0,0,0,1,0,0,0,0,0,0,0,16,18.2,1.1,2.0,2.1,54,11522,221998,25293,13771
0,303,10,19,1,False,2022-08-07T15:30:00Z,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,4,2.0,14.3,0.0,1.6,80,0,454397,0,0
1,303,17,3,3,True,2022-08-13T14:00:00Z,4,0,2,90,0,0,1,0,0,0,0,0,0,0,0,15,14.0,42.7,25.0,8.2,80,-79576,431771,24182,103758
2,303,28,15,0,False,2022-08-21T15:30:00Z,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,79,-109456,340895,17863,127319
3,303,37,7,2,True,2022-08-27T14:00:00Z,4,2,4,60,0,0,0,2,0,0,0,0,0,0,0,15,5.2,27.1,6.0,3.8,78,-103014,250806,9165,112179
4,303,49,16,4,True,2022-08-31T18:30:00Z,6,0,5,35,0,1,0,0,0,0,0,0,0,0,0,10,2.2,13.4,28.0,4.4,77,-46773,214363,9367,56140
5,303,51,2,1,False,2022-09-03T16:30:00Z,1,1,6,17,0,0,0,1,0,0,0,0,0,0,0,4,0.4,3.2,0.0,0.4,77,-25498,196680,9060,34558
0,305,10,19,3,False,2022-08-07T15:30:00Z,0,2,1,90,0,0,1,0,0,0,0,0,0,0,0,19,7.2,29.2,14.0,5.0,70,0,327616,0,0
1,305,17,3,1,True,2022-08-13T14:00:00Z,4,0,2,45,0,0,0,0,0,0,0,0,0,0,0,5,6.0,25.2,4.0,3.5,70,21872,393693,61070,39198
2,305,28,15,0,False,2022-08-21T15:30:00Z,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,70,-87148,311221,20359,107507
3,305,37,7,0,True,2022-08-27T14:00:00Z,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,69,-132641,182368,1634,134275
4,305,49,16,0,True,2022-08-31T18:30:00Z,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,68,-43639,141327,294,43933
5,305,51,2,0,False,2022-09-03T16:30:00Z,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,68,-21452,120755,459,21911
